place,like,content,tag,date
,943,메종드라카테고리 🌟메뉴🌟옥수수빙수 28000원바나나박스케이크 14000원🌽옥수수빙수우유빙수에 위에 옥수수 아이스크림이 올라가요딱 떠오르는 옥수수 아이스크림 맛이에요위에 옥수수퓨레도 부어서 먹으면 옥수수스프 같고 맛있어요근데 완전 디저트 같지는 않았어요시원한 옥수수스프 먹는 맛캐러멜팝콘도 같이 나와요한번쯤 먹기 나쁘지 않은 것 같아요28000원 하는 맛이라기 보다는 카페 천장이 높고 분위기가 좋아서 자리 값으로 생각하면 될 것 같아요 🍌바나나박스케이크바나나케이크는 취향저격해서 넘 맛있었어요 시나몬 맛도 같이 나고 너무 맛있어요적당히 부드러운 식감과 달달한 크림과 바나나가 잘 어우러졌어요케이크를 넘 맛있게 먹어서 다른 케이크들도 궁금하더라고요친구들이랑 가기 좋은 곳ㅎㅎ#메종드라카테고리 #메종드 #압구정로데오 #압구정 #옥수수 #옥수수빙수 #빙수 #바나나케이크 #케이크 #디저트 #압구정맛집 #압구정로데오맛집 #압구정카페 #압구정로데오카페 #압구정역맛집 #내돈내산 #내돈내산후기 #압구정맛집추천 #압구정데이트 #디저트맛집 #케이크맛집 #청담 #청담맛집 #청담카페 #청담동맛집 #서울맛집 #서울카페 #서울핫플레이스 #서울핫플카페 #서울핫플추천,"['#메종드라카테고리', '#메종드', '#압구정로데오', '#압구정', '#옥수수', '#옥수수빙수', '#빙수', '#바나나케이크', '#케이크', '#디저트', '#압구정맛집', '#압구정로데오맛집', '#압구정카페', '#압구정로데오카페', '#압구정역맛집', '#내돈내산', '#내돈내산후기', '#압구정맛집추천', '#압구정데이트', '#디저트맛집', '#케이크맛집', '#청담', '#청담맛집', '#청담카페', '#청담동맛집', '#서울맛집', '#서울카페', '#서울핫플레이스', '#서울핫플카페', '#서울핫플추천']",2021-07-29
메가커피,131,백신맞고 들린 #카페지으니병원 근처에 메가커피가 있어서 들러보았습니다💙파랗고 아이스크림 올라간 비주얼이 저를 붙잡아서..👀아이스크림이 너무 빼꼼 보이지만 잘 들어가있고섞어서 마셔주면 달달한 라떼맛이라 아주 맛있어요!텁텁함도 적구 호불호 없는 스윗라떼랍니다!🌈매일 집에서 드립커피만 마시다 간만에 달달한 것 들어가니 넘나 햅삐..💖💗-백신 맞고 무리하면 안된다고 해서 이번주는 이렇게 맛있는 것 먹으며 쉬려구요☺여러분도 더위와 코로나 조심하시구요!🙏🏻💙그럼 수요일도 화이팅이에요💗#메가커피 #스윗서머라떼 #썸머라떼 #메가커피추천,"['#카페지으니병원', '#메가커피', '#스윗서머라떼', '#썸머라떼', '#메가커피추천']",2021-07-28
아르넬,59,"늘 예쁜 아르넬,,,💛 이 사진 찍는다고 잠깐 밖에 나갔다가 너무 더워서 바로 들어왔,,😂(다음주는 꽃시장 휴가로 인해 특정 꽃 지정 예약이 어려울 수 있어요 다음주 필요하신 꽃은 원하시는 색감으로 이번주 안에 예약주시는게 좋구요, 이번주 토요일까지 필요하신 꽃도 미리 예약부탁드려요!🤍)-.* 이번주에 필요하신 꽃은 카톡으로 미리 예약 부탁드려요! / DM✖️*...(*매장방문시 마스크 착용 필수입니다*)✔️신사동 526-13 / 꽃주문 예약 - 카톡 leeje920 (DM✖️)...........#신사동가로수길 #가로수길꽃집 #가로수길카페 #가로수길플라워카페 #아르넬 #아르넬플라워","['#신사동가로수길', '#가로수길꽃집', '#가로수길카페', '#가로수길플라워카페', '#아르넬', '#아르넬플라워']",2021-07-27
,29,시너지 한국지사에서폼 잡고 한 컷~^^밖은 폭염인데시너지는 추워요~냉방병 걸리지 않게 조심~🤫,[],2021-07-24
락떼스피릿,245,"드디어 그 유명한 락떼 스피릿 입성~^^망원에 핫한 카페 부부가 운영하는 라떼 맛집이에요커피향이 특별하다라고 느낄 수 있는 카페입니다.요즘 저 스벅 못가요 ㅠㅠ 입이 고급이 되어가고 있나봐요.망언인가 ㅋㅋ 🤣 🎀락떼스피릿 📍서울시 마포구 희우정로 20길 65 ❤️월화휴무  수~일요일 12:00~21:00 ☕️시그니처 메뉴  락떼 ; 4000원  비엔나 릴라; 5,000원#망원카페 #서울카페 #카페 #락떼스피릿 #락떼스피릿라떼 #카페추천 #커피맛있는곳 #핫플 #핫플레이스 #서울핫플카페 #서울가볼만한곳 #힐링 #일상 #daily #망리단길카페 #rockttespirit #마포구카페 #망원","['#망원카페', '#서울카페', '#카페', '#락떼스피릿', '#락떼스피릿라떼', '#카페추천', '#커피맛있는곳', '#핫플', '#핫플레이스', '#서울핫플카페', '#서울가볼만한곳', '#힐링', '#일상', '#daily', '#망리단길카페', '#rockttespirit', '#마포구카페', '#망원']",2021-07-23
비담,43,이때까지만 해도 이렇게 더워질지 이렇게 코로나가 심해질지몰랐다나의 계단지옥 일과는 재택근무로 잠시 천국행전통과 현대가 공존하는 세계였담비담 -비우고 담다#신상카페 #한옥카페 #북촌한옥마을 #북촌카페 #가회동카페 #가회동 #북촌카페추천 #북촌카페 #비담 #bidam #서울카페 #서울핫플레이스 #서울핫플카페 #카페인테리어 #카페투어 #카페맛집 #카페탐방 #디저트카페 #카페스타그램 #cafeinterior #cafetour,"['#신상카페', '#한옥카페', '#북촌한옥마을', '#북촌카페', '#가회동카페', '#가회동', '#북촌카페추천', '#북촌카페', '#비담', '#bidam', '#서울카페', '#서울핫플레이스', '#서울핫플카페', '#카페인테리어', '#카페투어', '#카페맛집', '#카페탐방', '#디저트카페', '#카페스타그램', '#cafeinterior', '#cafetour']",2021-07-22
누데이크,66,"플래그십 스토어 진짜 잘한다 싶은 곳, 젠틀몬스터🌈 정말 이건 오프라인에서 밖에 못하겠구나 싶은, 22세기 느낌의 공간. 그리고 브랜드 아이덴티티가 느껴지는 누데이크까지 완벽😎🖤-#앤써커플 #스타필드하남젠틀몬스터 #누데이크케이크 #데이트겸나들이","['#앤써커플', '#스타필드하남젠틀몬스터', '#누데이크케이크', '#데이트겸나들이']",2021-07-22
Bo Market,54,..쇼룸에서 정확하게 2분45초 거리보마켓 경리단길점의 긴 웨이팅이 없어진 이유가 새로 생긴보마켓서울로점이라는 걸 알고 오기까지가 한달인데 여전히 치열한 구도를 놓고 벌어지고 있는 처절한 자리 확보전 !!!보마켓 서울로점 신메뉴잠봉뵈르보단 경리단길 보마켓  시그니처김치볶음밥에 환타가 아재입맛에는 더 맞는듯,[],2021-07-21
소진담 안녕인사동점,15,📍서울 인사동 카페 #소진담 인사동은 정말 오랜만에 갔는데 이런 루프탑 카페가 있는지 몰랐다커피맛도 나쁘지 않았고 평일 오후루프탑에서 나른하게 보내기 딱 좋은곳인사동 거리가 다 보여서 이뻤다서울은 워낙 이쁘고 좋은곳들이 많아서다 가보고싶은 욕심이 뿜뿜😋,['#소진담'],2021-07-18
Staff picks 스태픽스,256,서촌 카페 #스태픽스역시 핫플은 음료가 🤐.....시그니처메뉴 잇길래 먹엇눈데 개인적으로 내입맛에는 🙄그먕 믹스커피에 아이스크림 올린맛...그래도 카페는 이뻣다ㅋㅋㅋㅋㅋㅋㅋㅋ#시그니처메뉴 #아이스크림라떼,"['#스태픽스역시', '#시그니처메뉴', '#아이스크림라떼']",2021-07-14
성수동,206,왜 화요일밖에 안된거야?_?,[],2021-07-13
카페산아래,29,#서울핫플카페 #핫플레이스 #우이동카페 우이동에 이런 #카페 가 있었네#우이동카페산아래 계곡물소리 졸졸 듣기좋고핫플이긴한듯사람 넘많고#일상이여행 #자연과함께하는카페 #놀멍쉬멍제주이야기,"['#서울핫플카페', '#핫플레이스', '#우이동카페', '#카페', '#우이동카페산아래', '#일상이여행', '#자연과함께하는카페', '#놀멍쉬멍제주이야기']",2021-07-12
,14,빵킬러들의 성지!! #라운드앤드쾌적하고 넓은 인테리어에서 먹음직스러운 다양한 베이커리와 케이크를 야무지게 즐길수있어🔥.커피 마실 때 디저트 먹어야하는사람완전 강추합니다 @태그.#서울핫스팟#라운드앤드#서울카페#서울신상카페#서울핫플카페#서울핫플#서울맛집#서울가볼만한곳#카페투어#서울디저트#서울디저트카페#서울로스터리카페#베이커리카페#서울베이커리카페,"['#라운드앤드쾌적하고', '#서울핫스팟', '#라운드앤드', '#서울카페', '#서울신상카페', '#서울핫플카페', '#서울핫플', '#서울맛집', '#서울가볼만한곳', '#카페투어', '#서울디저트', '#서울디저트카페', '#서울로스터리카페', '#베이커리카페', '#서울베이커리카페']",2021-07-12
